DATEPRD,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
12-Nov-13,0,0,32.69,17.25,98.99,32.69,89.35,3.65,273.47,41613.23,4591.03
13-Nov-13,0,0,32.65,19.96,99.62,32.65,89.68,3.58,271.33,41464.2,4572.44
14-Nov-13,0,0,32.47,19.94,99.7,32.47,90.01,3.61,274.55,42323.05,4513.54
15-Nov-13,0,0,32.56,19.99,99.8,32.56,89.45,3.71,277.47,42629.63,4434.36
16-Nov-13,0,0,32.66,19.99,99.75,32.66,89.22,3.8,280.21,42722.85,4430.95
17-Nov-13,0,0,32.6,20.01,99.6,32.6,90.3,3.73,272.16,41763.9,4408.28
18-Nov-13,0,0,32.55,20.06,99.66,32.55,90.48,3.67,272.09,41984.25,4386.52
19-Nov-13,0,0,32.47,19.99,99.62,32.47,90.44,3.58,267.04,41351.92,4436.04
20-Nov-13,0,0,32.74,19.95,99.62,32.74,89.35,3.86,273.73,42421.44,4385.6
21-Nov-13,0,0,32.53,20.06,99.68,32.53,90.71,3.66,274.09,42237.38,4517.5
22-Nov-13,0,0,32.38,20.14,99.74,32.38,91.22,3.5,277.75,42741,4660.32
23-Nov-13,0,0,32.37,20.07,99.73,32.37,91.27,3.5,273.88,42012.51,4669.75
24-Nov-13,0,0,32.45,19.87,99.63,32.45,90.73,3.59,271.59,42245.2,4693.14
25-Nov-13,0,0,32.42,19.98,99.7,32.42,90.92,3.57,271.85,42340.08,4699.31
26-Nov-13,0,0,32.6,19.97,99.81,32.6,90.01,3.74,272.84,42534.86,4698.38
27-Nov-13,0,0,32.42,19.91,99.72,32.42,91.07,3.56,272.37,42317.17,4840.64
28-Nov-13,0,0,32.42,19.85,99.68,32.42,90.96,3.56,271.91,42369.52,4675.53
29-Nov-13,0,0,32.57,19.79,99.59,32.57,89.9,3.69,270.19,42231.31,4692.26
30-Nov-13,0,0,32.46,19.86,99.59,32.46,90.83,3.59,271.16,42264.18,4718.06
1-Dec-13,0,0,32.4,19.83,99.6,32.4,90.95,3.53,271.62,42186.03,4680.42
2-Dec-13,0,0,32.71,19.87,99.69,32.71,88.94,3.83,281.46,43637.16,4898.97
3-Dec-13,0,0,32.65,19.81,99.7,32.65,89.47,3.78,280.77,43239.47,4559.79
4-Dec-13,0,0,32.5,19.75,99.56,32.5,90.51,3.63,271.96,41522.14,4565.03
5-Dec-13,0,0,33.18,19.44,95.57,33.18,88.15,4.3,264.79,41050.58,4322.85
6-Dec-13,0,0,32.19,18.88,52.91,32.19,89.47,3.35,106.82,17157.9,2329.9
7-Dec-13,0,0,32.2,19.55,99.22,32.2,90.22,3.4,251.57,39497.78,4448.56
8-Dec-13,0,0,32.34,19.6,99.68,32.34,89.5,3.65,264.78,41437.54,4465.29
9-Dec-13,0,0,32.41,19.7,44.64,32.41,90.2,3.67,105.28,16594.71,1772.82
10-Dec-13,0,0,32.8,18.84,72.22,32.8,87.62,3.96,154.42,22975.7,3920.94
12-Dec-13,0,0,31.92,18.72,95.4,31.92,88.23,3.23,209.17,33320.93,4666.82
13-Dec-13,0,0,32.55,19.42,33.91,32.55,89.4,3.83,135.68,22774.54,2923.13
14-Dec-13,0,0,32.29,18.5,100,32.29,87.75,3.71,215.12,33445.88,4195.22
15-Dec-13,0,0,32.98,19.46,90.79,32.98,89.11,4.41,208.64,32624.59,4105.88
16-Dec-13,0,0,32.74,19.56,100,32.74,88.25,4.11,253.67,39168.61,4686.25
17-Dec-13,0,0,32.76,19.62,100,32.76,88.22,4.14,284.01,43589.6,4582.57
18-Dec-13,0,0,32.89,19.56,100,32.89,89.04,4.27,275.19,42532.94,4614.64
19-Dec-13,0,0,32.84,19.55,100,32.84,88.06,4.2,274.85,42441.9,4621.15
20-Dec-13,0,0,33.3,19.6,71.48,33.3,87.98,4.58,151.55,22187.42,3042.36
21-Dec-13,0,0,32.83,19.36,99.81,32.83,87.71,4.09,259.98,40805.22,4637.57
22-Dec-13,0,0,32.8,19.56,100,32.8,88.92,4.15,276.48,42797.36,4647.11
23-Dec-13,0,0,32.94,19.54,99.8,32.94,88.92,4.28,274.74,42528.06,4680.9
24-Dec-13,0,0,33,19.5,99.8,33,88.27,4.34,274.49,42477.52,4794.06
25-Dec-13,0,0,33.06,19.45,99.91,33.06,87.25,4.39,282.76,43702.08,4669.52
26-Dec-13,0,0,33.37,19.53,86.9,33.37,87.93,4.79,240.71,37720.68,4037.87
27-Dec-13,0,0,34.31,18.7,64.35,34.31,87.17,3.54,154.55,25280.04,3023.07
28-Dec-13,0,0,33.01,19.26,99.4,33.01,87.41,3.94,268.24,41859.95,4609.52
29-Dec-13,0,0,32.37,19.64,99.47,32.37,90.83,3.74,273.76,42372.83,4663.07
30-Dec-13,0,0,32.89,19.47,99.45,32.89,89.23,4.28,273.25,42356.03,4645.61
31-Dec-13,0,0,36.18,18.75,80.49,36.18,86.08,6.3,239.21,38103.34,4048.37
1-Jan-14,0,0,32.84,19.39,99.15,32.84,89.54,4.21,276.25,43268.98,4858.05
2-Jan-14,0,0,32.98,19.47,99.31,32.98,89.05,4.33,275.19,42627.15,4749.76
3-Jan-14,0,0,37.81,19.27,76.35,37.81,88.4,9.25,232.87,36286.84,4095.27
4-Jan-14,0,0,36.68,19.13,49.28,36.68,86.99,7.97,171.12,26607.84,2697.1
5-Jan-14,0,0,35.35,14.4,17.14,35.35,80.83,6.06,51.31,8248.86,1406.06
6-Jan-14,0,0,32.31,18.66,98.89,32.31,88.36,3.49,260.47,40551.43,4812.54
7-Jan-14,0,0,32.74,19.3,98.95,32.74,88.1,3.9,269.88,42187.24,4512.67
8-Jan-14,0,0,32.52,19.48,99.17,32.52,88.98,3.64,281.94,43513.92,4660.42
9-Jan-14,0,0,32.31,19.61,99.17,32.31,90.27,3.43,275.23,42627.9,4592.62
10-Jan-14,0,0,32.29,19.62,99.23,32.29,90.55,3.42,275.86,42533.23,4590.65
11-Jan-14,0,0,32.28,19.5,99.16,32.28,90.65,3.4,274.6,42303.55,4511.31
12-Jan-14,0,0,32.4,19.57,99.18,32.4,90.44,3.54,273.45,42278.9,4399.34
13-Jan-14,0,0,32.67,19.39,99.13,32.67,89.21,3.81,275.89,42818.86,4538.73
14-Jan-14,0,0,32.72,19.43,99.16,32.72,89.05,3.87,269.08,41669.75,4678.58
15-Jan-14,0,0,39.67,18.97,67.1,39.67,86.69,10.93,213.77,33276.44,3755.7
16-Jan-14,0,0,44.57,18.34,46.57,44.57,84.29,15.86,203.72,30405.29,3384.2
17-Jan-14,0,0,33.15,19.03,96.86,33.15,86.51,4.23,269.91,40074.02,4523.61
18-Jan-14,0,0,33.46,19.06,46.99,33.46,86.52,4.56,83.39,12611.33,1613.29
24-Jan-14,0,0,41.53,12.64,23.1,41.53,81.77,12.26,23.51,3384.11,471.64
25-Jan-14,0,0,42.52,16.24,29.44,42.52,85.04,13.35,111.81,16504.84,1981.08
26-Jan-14,0,0,45.31,17.68,40.18,45.31,84.89,16.33,146.41,20945.07,3150.01
27-Jan-14,0,0,45.24,17.67,35.55,45.24,81.25,16.5,152.65,21067.4,3032.59
28-Jan-14,0,0,46.56,18.12,35.49,46.56,82.81,17.89,71.22,10293.64,1389.39
29-Jan-14,0,0,53.44,7.61,5.33,53.44,24.09,31.15,3.99,586.41,55.23
31-Jan-14,0,0,32.92,16.28,100,32.92,84.68,4.36,253.72,39522.72,4570.42
1-Feb-14,0,0,32.2,19.02,97.17,32.2,87.73,3.66,242.4,36929.33,4844.61
2-Feb-14,0,0,32.98,19.59,97.36,32.98,88.03,4.05,249.21,37171.37,4896.26
3-Feb-14,0,0,32.68,19.84,97.38,32.68,89.6,4.12,250.29,37120.06,4815.29
4-Feb-14,0,0,32.66,19.88,97.41,32.66,89.43,4.1,249.14,36971.14,4816.71
5-Feb-14,0,0,32.77,19.89,97.47,32.77,88.71,4.09,249.99,37034.43,4782.87
6-Feb-14,0,0,34.41,19.74,53.53,34.41,87.31,4.19,129.54,19836.23,1843.98
8-Feb-14,0,0,31.65,16.21,17.57,31.65,85.92,2.93,37.32,5467.2,412.45
9-Feb-14,0,0,32.24,18.55,99.94,32.24,87.7,3.45,246.21,36916.23,4568.55
10-Feb-14,0,0,32.78,19.36,17.52,32.78,87.16,4.04,25.89,4151.33,562.93
12-Feb-14,0,0,33.53,17.8,84.61,33.53,87.26,3.31,227.19,34644.75,4426.63
13-Feb-14,0,0,33.14,19.36,100,33.14,87.47,4.37,261.34,39595.09,4702.65
14-Feb-14,0,0,32.93,19.9,100,32.93,89.38,4.29,265.94,40195.09,4792.39
15-Feb-14,0,0,38.83,19.73,72.03,38.83,88.59,10.24,219.14,32951.9,3988.56
16-Feb-14,0,0,32.76,20.03,99.73,32.76,90.83,4.07,266.27,40069.25,4788.29
17-Feb-14,0,0,32.73,20.45,100,32.73,91.12,4.05,269.76,41173.57,4822.19
18-Feb-14,0,0,33.31,19.95,62.15,33.31,88.77,4.46,188.33,29814.32,3440.5
19-Feb-14,0,0,32.76,20.19,100,32.76,90.78,4.08,266.53,40492.75,4947.36
20-Feb-14,0,0,33.22,20.21,100,33.22,89.58,4.54,273.39,41393.06,4777.29
21-Feb-14,0,0,33.35,20.2,100,33.35,88.61,4.64,276.26,41899.65,4889.52
22-Feb-14,0,0,33.26,20.19,100,33.26,88.38,4.56,280.32,42249.12,5003.19
23-Feb-14,0,0,33.21,20.06,100,33.21,88.44,4.55,275.25,41872.74,4911.06
24-Feb-14,0,0,33.01,20.11,100,33.01,89.27,4.37,276.34,41679.1,4654.95
25-Feb-14,0,0,32.95,20.12,100,32.95,89.91,4.3,269.44,40754.85,4638.2
26-Feb-14,0,0,33,20.07,100,33,89.72,4.37,269.07,40542.07,4673.49
27-Feb-14,0,0,33,20.04,100,33,89.23,4.35,266.84,40387.27,4652.08
28-Feb-14,0,0,32.88,20.2,100,32.88,90.17,4.24,270,40655.11,4645.86
1-Mar-14,0,0,32.91,20.11,100,32.91,89.83,4.31,262.88,39718.98,4664.63
2-Mar-14,0,0,33,19.99,100,33,89.8,4.19,262.86,40170.79,4673.85
3-Mar-14,0,0,32.82,19.89,97.92,32.82,89.35,4.17,270.42,41020.32,4652.16
4-Mar-14,0,0,32.78,19.94,100,32.78,89.73,4.15,264.68,40254.76,4825.41
5-Mar-14,0,0,32.74,20.01,100,32.74,89.48,4.11,266.65,40366.91,4544.46
6-Mar-14,0,0,32.79,19.95,100,32.79,88.92,4.15,268.37,40309.1,4545.9
7-Mar-14,0,0,32.67,19.86,100,32.67,89.31,4.01,260.52,39696.49,4574.46
8-Mar-14,0,0,32.8,19.81,100,32.8,89.04,4.18,258.63,38699.73,4569.44
9-Mar-14,0,0,32.77,19.91,100,32.77,88.63,4.14,260.25,39055.26,4575.64
10-Mar-14,0,0,32.35,20.11,100,32.35,90.85,3.72,258.2,38869.58,4624.95
11-Mar-14,0,0,32.7,20.08,100,32.7,89.73,4.1,255.86,38467.37,4626.95
12-Mar-14,0,0,33.08,19.98,100,33.08,88.9,4.13,254.22,38116.99,4587.75
13-Mar-14,0,0,32.49,20.03,97.92,32.49,90.39,3.87,255.14,38350.41,5230.65
14-Mar-14,0,0,32.61,19.84,100,32.61,89.31,3.97,253.39,38281.75,4748.28
15-Mar-14,0,0,32.3,19.83,100,32.3,90.7,3.65,253.68,37956.04,4822.3
16-Mar-14,0,0,32.3,19.72,100,32.3,90.51,3.66,251.39,37981.51,4915.37
17-Mar-14,0,0,32.22,19.84,100,32.22,90.7,3.59,252.82,37932.19,4921.53
18-Mar-14,0,0,32.37,19.85,100,32.37,90.4,3.74,249.78,37990.96,4828.58
19-Mar-14,0,0,37.99,19.46,65.7,37.99,87.85,9.37,203.75,30503.99,3733.71
20-Mar-14,0,0,34.32,19.4,90.34,34.32,86.71,5.59,240.81,36304.36,4399.49
21-Mar-14,0,0,32.86,19.59,100,32.86,87.27,4.19,252.33,38243.94,4637.27
22-Mar-14,0,0,32.74,19.67,52.93,32.74,88.96,4.05,155.75,23842.74,2593.72
23-Mar-14,0,0,32.94,18.96,94.35,32.94,89.26,3.2,220.76,34405.99,4556.93
24-Mar-14,0,0,33.51,19.62,26.65,33.51,90.16,4.38,89.41,15357.85,1609.46
25-Mar-14,0,0,39.95,12.86,16.34,39.95,70.55,8.71,48.29,6960.01,1664.34
26-Mar-14,0,0,32.85,18.9,99.62,32.85,89.19,3.15,269,40602.2,4770.16
27-Mar-14,0,0,33.25,19.36,51.07,33.25,86.55,4.27,89.6,13841.67,2269.68
28-Mar-14,0,0,40.41,12.81,18,40.41,70.24,9.66,20.58,3416.55,493.1
29-Mar-14,0,0,38.35,13.72,53.26,38.35,68.59,5.9,103.6,16690.6,2382.29
30-Mar-14,0,0,31.83,19.45,97.83,31.83,90.48,3.27,234.42,35127.58,4563.64
31-Mar-14,0,0,32.07,19.77,100,32.07,90.64,3.5,247.62,37534.56,4745.08
1-Apr-14,0,0,32.18,19.93,99.98,32.18,90.47,3.61,246.51,37248.29,4765.39
2-Apr-14,0,0,32.19,20.07,99.98,32.19,90.67,3.61,247.15,37224.11,4783.94
3-Apr-14,0,0,32.41,20.02,99.97,32.41,90.13,3.82,248.03,37366.85,4805.62
4-Apr-14,0,0,32.58,19.88,99.96,32.58,89.14,4,206.64,31473.77,5324.8
5-Apr-14,0,0,32.57,19.93,99.94,32.57,89.64,3.98,210.29,31878.77,5367.46
6-Apr-14,0,0,32.8,20.01,74.44,32.8,90.05,4.29,171.1,26458.65,4142.76
7-Apr-14,0,0,34.46,14.45,10.99,34.46,82.16,6.09,12.44,1947.91,352.23
8-Apr-14,0,0,31.73,19.06,99.9,31.73,90.14,3.16,198.5,30469.49,5153.94
9-Apr-14,0,0,32.15,19.89,99.96,32.15,90.76,3.56,209.39,31793.3,5151.32
10-Apr-14,0,0,32.31,19.92,82.84,32.31,90.36,3.89,202.46,32969.59,4900.96
11-Apr-14,0,0,32.41,20.05,99.95,32.41,90.31,3.78,213.71,32355.51,5169.15
12-Apr-14,0,0,32.73,19.91,99.98,32.73,88.33,4.09,213.39,32345.62,5162.14
13-Apr-14,0,0,32.37,19.95,99.92,32.37,90.38,3.72,210.65,32061.84,5203.53
14-Apr-14,0,0,32.38,19.91,97.8,32.38,90.53,3.75,215.16,32645.81,5223.19
15-Apr-14,0,0,32.45,20.12,99.85,32.45,90.41,3.83,210.76,31993.65,5227.06
16-Apr-14,0,0,32.8,19.95,99.82,32.8,88.39,4.2,210.38,32139.68,5228.24
17-Apr-14,0,0,32.6,19.94,99.92,32.6,89.64,3.95,213,32239.55,5223.16
18-Apr-14,0,0,32.46,20.07,99.97,32.46,90.79,3.82,210.99,32116.8,5232.14
19-Apr-14,0,0,32.54,20.24,99.81,32.54,90.86,3.92,211.19,31954.03,5243.69
20-Apr-14,0,0,32.52,20.23,99.82,32.52,90.88,3.89,209.66,31739.11,5239.8
21-Apr-14,0,0,42.45,19.41,58.25,42.45,87.36,14.02,169.26,26266.34,3904.87
22-Apr-14,0,0,50.74,18.39,35.05,50.74,84.06,22.44,137.8,19735.05,2986.69
23-Apr-14,0,0,47.29,18.56,40.93,47.29,85.44,18.88,151.04,21458.08,3479.23
24-Apr-14,0,0,41,19.32,51.56,41,88.27,12.39,200.67,28707.4,4340.92
25-Apr-14,0,0,40.6,19.47,49.3,40.6,89.14,12.01,163.06,23251.9,4134.72
26-Apr-14,0,0,38.49,19.47,59.85,38.49,88.78,9.84,173.54,24837.24,4420.45
27-Apr-14,0,0,32.8,19.9,99.98,32.8,90.42,3.99,213.48,30766.98,5263.79
28-Apr-14,0,0,32.65,20.07,99.94,32.65,91.02,3.85,212.63,30482.51,5235.24
29-Apr-14,0,0,32.75,19.92,99.81,32.75,90.48,3.94,202.33,29238.93,5238.2
30-Apr-14,0,0,32.55,19.79,99.89,32.55,90.85,3.74,196.8,28438.24,5240.19
1-May-14,0,0,32.69,19.75,99.78,32.69,90.54,3.88,194.26,27966.39,5228.85
2-May-14,0,0,32.65,19.77,99.84,32.65,90.93,3.72,193.48,27898.36,5204.55
3-May-14,0,0,32.56,19.9,99.88,32.56,91.06,3.76,193.05,27350.41,5243.66
4-May-14,0,0,32.71,19.9,99.77,32.71,90.83,3.91,191.08,27450.32,5245.19
5-May-14,0,0,32.92,19.75,99.79,32.92,90.12,4.12,199.63,28902.69,5365.15
6-May-14,0,0,32.9,19.71,99.83,32.9,90.18,4.07,196.51,28403.86,5373.31
7-May-14,0,0,33.46,19.81,99.86,33.46,90.65,3.87,195.86,28575.91,5338.1
8-May-14,0,0,34.77,19.69,59.65,34.77,89.91,4.14,105.51,14727.72,3335.92
11-May-14,0,0,31.22,17.28,51.04,31.22,88.85,2.18,94.4,13497.8,2678.26
12-May-14,0,0,31.56,18.51,99.97,31.56,89.76,2.47,175.82,25432.23,4736.55
13-May-14,0,0,31.69,18.81,97.87,31.69,89.66,2.68,177.92,25733.39,4628.9
14-May-14,0,0,31.1,18.94,97.89,31.1,89.68,2.53,180.26,26001.8,4496.53
15-May-14,0,0,31.81,18.97,46.83,31.81,88.44,3.28,64.25,9220.54,1832.48
25-May-14,0,0,52.22,5.45,3.62,52.22,27.74,23.94,1.3,183.17,43.39
26-May-14,0,0,38.83,16.17,60.23,38.83,85.67,10.38,144.14,21111.24,4259.98
27-May-14,0,0,31.36,19.02,99.95,31.36,90.18,2.79,164.82,24371.2,5205.98
28-May-14,0,0,31.38,19.67,99.99,31.38,90.55,2.8,189.1,27819.87,5081.04
29-May-14,0,0,31.36,20.08,99.99,31.36,91.04,2.75,190.12,27976.08,5092.52
30-May-14,0,0,31.51,20.11,99.97,31.51,91.1,2.85,191.25,28243.7,5138.9
31-May-14,0,0,31.84,20.18,100,31.84,91.1,3.25,194.94,28797.32,5219
1-Jun-14,0,0,32.03,20.45,99.93,32.03,91.2,3.35,196.08,28979.47,5261.52
2-Jun-14,0,0,32.32,20.3,78.27,32.32,90.56,3.8,194.41,28860.26,4741.35
3-Jun-14,0,0,32.43,20.24,99.95,32.43,90.37,3.71,194.94,28587.58,5338.86
4-Jun-14,0,0,32.47,20.42,100,32.47,90.56,3.74,193.38,28517.78,5293.71
5-Jun-14,0,0,32.41,20.46,100,32.41,90.35,3.65,204.21,30005.64,5302.87
6-Jun-14,0,0,32.27,20.62,100,32.27,91.32,3.54,204.19,29532.13,5294.26
7-Jun-14,0,0,32.29,20.66,100,32.29,91.39,3.56,205.56,29697.12,5293.33
8-Jun-14,0,0,32.6,20.53,100,32.6,90.24,3.87,205.52,29742.55,5272.31
9-Jun-14,0,0,32.42,20.64,100,32.42,91.26,3.7,231.66,33922.37,5310.31
10-Jun-14,0,0,32.64,20.5,100,32.64,90.46,3.89,205.19,30205.95,5225.99
11-Jun-14,0,0,32.58,20.5,100,32.58,90.25,3.82,205.71,30002.96,5045.96
12-Jun-14,0,0,32.3,20.57,100,32.3,91.33,3.55,205.41,29746.03,5048.71
13-Jun-14,0,0,32.26,20.43,100,32.26,91.36,3.51,193.5,28428.45,5041.78
14-Jun-14,0,0,32.27,20.35,100,32.27,91.18,3.53,190.4,28119.74,4977.8
15-Jun-14,0,0,32.27,20.33,100,32.27,91.19,3.53,190.81,28168.32,4978.24
16-Jun-14,0,0,32.26,20.23,100,32.26,91.12,3.51,192.67,28274.18,4958.67
17-Jun-14,0,0,32.22,20.27,100,32.22,91.17,3.46,188.43,27765.17,4941.76
18-Jun-14,0,0,32.19,20.27,100,32.19,91.24,3.44,187.27,27537.26,4989.68
19-Jun-14,0,0,32.21,20.08,100,32.21,91.04,3.45,186.05,27525.89,5179.11
20-Jun-14,0,0,32.19,20.16,100,32.19,91.12,3.44,185.52,27376.25,4993.58
21-Jun-14,0,0,32.17,20.2,100,32.17,91.19,3.42,184.04,27072.61,4933.4
22-Jun-14,0,0,32.18,20.19,100,32.18,91.14,3.43,182.39,26582.12,5045.65
23-Jun-14,0,0,32.5,20.33,100,32.5,91.12,3.43,179.37,26369.99,5010.68
24-Jun-14,0,0,32.21,20.18,100,32.21,91.2,3.46,187.64,27550.7,5238.81
25-Jun-14,0,0,32.2,20.26,100,32.2,91.29,3.45,196.91,29067.88,5264.07
26-Jun-14,0,0,32.67,19.32,53.95,32.67,89.52,5.01,120.5,18057.57,3255.87
27-Jun-14,0,0,35.18,19,84.62,35.18,87.9,5.55,173.73,26245.53,4773.03
28-Jun-14,0,0,32.12,20.04,97.92,32.12,91.04,3.1,186.58,27938.74,5638.6
29-Jun-14,0,0,32.08,20.04,97.92,32.08,91.12,3.07,187.26,28035.38,5196.92
30-Jun-14,0,0,32.1,19.98,97.92,32.1,91.06,3.09,191.87,28818.12,5187.85
1-Jul-14,0,0,32.11,20.05,100,32.11,91.14,3.11,186.83,27964.71,5068.4
2-Jul-14,0,0,32.41,20.12,100,32.41,90.06,3.42,186.85,27936.4,5061.94
3-Jul-14,0,0,32.44,20.1,100,32.44,90.08,3.43,187.02,27917.2,5069.62
4-Jul-14,0,0,32.65,20,100,32.65,90.14,3.67,185.51,27702.71,5083.2
5-Jul-14,0,0,32.42,20.02,100,32.42,90.64,3.43,185.2,27566.95,5102.59
6-Jul-14,0,0,32.3,20.19,100,32.3,91.13,3.29,184.96,27530.16,5119.57
7-Jul-14,0,0,32.44,20.13,100,32.44,90.89,3.44,188.38,28092.83,5033.01
8-Jul-14,0,0,32.24,20.22,100,32.24,91.39,3.23,189.5,28202.17,5010.6
9-Jul-14,0,0,32.23,19.98,100,32.23,91.28,3.22,188.9,28177.12,5007.6
10-Jul-14,0,0,32.27,20.09,100,32.27,91.21,3.27,191.88,28651.79,4893.56
11-Jul-14,0,0,32.3,20.15,100,32.3,90.7,3.27,192.49,28536.01,5823.76
12-Jul-14,0,0,32.21,20.14,100,32.21,91.12,3.23,188.82,28080.59,4630.88
13-Jul-14,0,0,32.06,20.07,100,32.06,91.18,3.08,188.11,27933.36,4585.41
14-Jul-14,0,0,31.98,20.03,100,31.98,91.17,2.99,185.57,27569.54,4771.96
15-Jul-14,0,0,32.05,19.84,100,32.05,90.7,3.09,189.03,27970.55,4775.01
16-Jul-14,0,0,32.14,19.9,100,32.14,90.65,3.2,187.73,27907.76,4781.87
17-Jul-14,0,0,32.14,19.87,100,32.14,90.42,3.17,187.62,27847.25,4769.29
18-Jul-14,0,0,31.97,20.05,100,31.97,91.27,2.99,186.27,27719.56,4760.99
19-Jul-14,0,0,32.21,19.96,100,32.21,90.5,3.25,185.94,27789.84,4759.92
20-Jul-14,0,0,34.97,19.35,86.67,34.97,87.61,5.22,191.61,29591.02,4471.78
21-Jul-14,0,0,32.33,19.8,99.78,32.33,90.3,3.36,191.45,28665.91,4894.81
22-Jul-14,0,0,32.14,20.1,100,32.14,91.37,3.14,189.9,28071.71,4783.26
23-Jul-14,0,0,32.3,20.03,100,32.3,91.01,3.32,188.17,28266.73,4727.22
24-Jul-14,0,0,32.11,20.1,100,32.11,91.57,3.1,190.51,28476.1,4624.71
25-Jul-14,0,0,32.22,20.1,100,32.22,91.43,3.21,189.06,28198.07,4631.53
26-Jul-14,0,0,32.6,20.13,97.12,32.6,91.62,3.68,186.07,27908.65,4968.99
27-Jul-14,0,0,32.22,20.05,100,32.22,91.43,3.31,189.06,28158.67,5199.99
28-Jul-14,0,0,32.1,20.02,100,32.1,91.62,3.17,187.63,27996.66,5310.15
29-Jul-14,0,0,32.27,19.98,100,32.27,91.05,3.36,186.18,27795.64,5287
30-Jul-14,0,0,41.19,18.63,60.4,41.19,83.92,12.41,153.93,22732.24,4041.45
31-Jul-14,0,0,32.23,19.75,98.1,32.23,91.29,3.2,181.66,27088.03,5264.31
1-Aug-14,0,0,32.4,19.88,100,32.4,91.2,3.38,183.95,27419.24,5294.42
2-Aug-14,0,0,32.47,19.87,100,32.47,90.94,3.45,184.75,27409.4,5294.72
3-Aug-14,0,0,32.54,19.79,100,32.54,90.68,3.52,183.88,27560.94,5175.95
4-Aug-14,0,0,32.61,19.71,100,32.61,89.93,3.61,186.96,27692.77,5094.16
5-Aug-14,0,0,32.25,19.85,100,32.25,91.25,3.23,180.42,26678.38,5070.69
6-Aug-14,0,0,32.38,19.79,100,32.38,90.77,3.39,180.22,26747.17,5053.07
7-Aug-14,0,0,32.28,19.75,97.92,32.28,91.01,3.25,174.56,25916.23,5122.89
8-Aug-14,0,0,32.24,19.85,97.92,32.24,91.29,3.22,173.47,25768.72,5181.66
9-Aug-14,0,0,32.48,19.51,100,32.48,89.55,3.46,170.15,25401.63,5209.33
10-Aug-14,0,0,32.57,19.54,97.92,32.57,89.55,3.57,170.25,25410.41,5280.51
11-Aug-14,0,0,32.71,19.41,97.92,32.71,88.49,3.7,175.91,26488.79,5285.87
12-Aug-14,0,0,32.81,19.43,100,32.81,87.77,3.78,175.23,27368.18,5254.65
13-Aug-14,0,0,32.57,19.56,100,32.57,90.02,3.56,174.51,27750.72,5273.22
14-Aug-14,0,0,32.23,19.6,100,32.23,91.15,3.19,175.42,27784.5,5263.62
15-Aug-14,0,0,32.21,19.56,100,32.21,91.07,3.2,175.96,27496.55,5253.82
16-Aug-14,0,0,32.48,19.5,100,32.48,89.94,3.46,175.16,26150,5221.69
17-Aug-14,0,0,32.36,19.55,100,32.36,90.17,3.44,175.23,26180.78,5238.07
18-Aug-14,0,0,32.18,19.38,100,32.18,90.8,3.36,174.03,26152.97,5246.33
19-Aug-14,0,0,33.1,19.18,16.99,33.1,89.98,6.1,10.2,2443,382.81
25-Aug-14,0,0,32.91,16.91,77.43,32.91,87.82,4.29,108.65,18368.94,4285.07
26-Aug-14,0,0,31.47,18.69,100,31.47,90.45,2.69,187.4,32675.02,4948.24
27-Aug-14,0,0,31.64,19.3,100,31.64,90.74,2.95,184.6,32977.71,4600.85
28-Aug-14,0,0,33.72,18.95,87.82,33.72,87.95,5.84,190.17,33151.15,4557.65
29-Aug-14,0,0,32.01,19.53,100,32.01,89.99,3.32,193.79,34758.89,4648.42
30-Aug-14,0,0,32.08,19.69,100,32.08,90.37,3.27,189.57,33987.33,4592.98
31-Aug-14,0,0,31.88,19.9,100,31.88,90.8,3.15,194.05,34798.74,4798.4
1-Sep-14,0,0,32.26,19.82,100,32.26,90.32,3.4,190.07,34313.55,5149.09
2-Sep-14,0,0,33.37,20.02,93.23,33.37,90.76,4.45,210.77,36101.35,5043.82
3-Sep-14,0,0,36.62,19.28,72.01,36.62,88.68,7.5,188.01,30665.75,4823.81
4-Sep-14,0,0,32.62,19.88,100,32.62,91.23,3.38,175.62,28054.33,5130.02
5-Sep-14,0,0,32.31,19.99,100,32.31,91.4,3.32,172.51,28031.35,4963.18
6-Sep-14,0,0,32.13,19.96,97.92,32.13,91.52,3.1,174.27,28373.32,5049
7-Sep-14,0,0,32.29,19.96,100,32.29,91.13,3.28,171.51,27976.2,5017.63
8-Sep-14,0,0,32.18,19.87,100,32.18,91.39,3.17,171.29,27861.56,5030.46
9-Sep-14,0,0,32.18,19.82,100,32.18,91.36,3.17,170.51,27655.3,4983.67
10-Sep-14,0,0,32.12,20.03,100,32.12,91.63,3.1,170.94,27765.17,4952.8
11-Sep-14,0,0,32.16,20.12,100,32.16,91.52,3.17,167.99,26944.07,5174.61
12-Sep-14,0,0,32.22,20.08,100,32.22,91.4,3.22,173.84,25364.98,5167.9
13-Sep-14,0,0,32.2,20.1,100,32.2,91.55,3.22,173.19,25260.53,5204.35
14-Sep-14,0,0,32.26,20.01,100,32.26,91.59,3.28,170.7,25135.78,5128.54
15-Sep-14,0,0,32.52,19.89,100,32.52,90.56,3.56,174.56,25999.25,5111.79
